place_id,name,place_type,lat,lon
8448168093,Pereira,city,4.8143159,-75.69467780000001
9438290725,Campohermoso,town,5.0315405,-73.10444890000001
9863038666,Ibagué,city,4.4386033000000005,-75.2108857
11112910679,Docordó,town,4.2580388000000005,-77.3646732
11177526003,Choachí,town,4.5326826,-73.92348290000001
11177573513,Chía,city,4.8612776,-74.0601998
11177573514,La Calera,town,4.7236078,-73.9689034
11177576196,Ubaque,town,4.4823114,-73.934893
11196900828,Chipaque,town,4.4423580000000005,-74.0449145
11291344272,Villa de Leyva,town,5.633825000000001,-73.5239684
11789418640,El Plateado,town,2.4646117000000003,-77.2404181
12184590497,Timbío,town,2.3528374000000003,-76.683012
12854343250,Magüí Payán,town,1.7665774,-78.18357130000001
13283974021,Cajicá,town,4.9172798,-74.02558400000001
